comuna,titulo,precio_clp,habitaciones,banos,superficie_m2,estacionamientos,fecha_publicacion,codigo_aviso,url,tipo_publicacion,tipo_propiedad,precio_uf
Ñuñoa,"Ñuñoa, Depto ricardo lyon ñuñoa",790000.0,1.0,1.0,65.0,1.0,12/06/2026,121516421,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/depto-ricardo-lyon-nunoa/121516421,arriendo-mensual,departamento,19.34151209982962
Ñuñoa,"Ñuñoa, Luminoso Hogar con Vistas Despejadas (169350)",600000.0,2.0,2.0,42.0,1.0,12/06/2026,121507241,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/luminoso-hogar-con-vistas-despejadas-169350/121507241,arriendo-mensual,departamento,14.689756025187055
Ñuñoa,"Ñuñoa, Zañartu Castillo Urizar Estacionamiento",530000.0,2.0,2.0,64.0,1.0,12/06/2026,121500587,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/zanartu-castillo-urizar-estacionamiento/121500587,arriendo-mensual,departamento,12.9759511555819
Ñuñoa,"Ñuñoa, General José Artigas",750000.0,2.0,2.0,68.0,2.0,11/06/2026,111793777,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/general-jose-artigas/111793777,arriendo-mensual,departamento,18.362195031483818
Ñuñoa,"Ñuñoa, Disponible en Agosto Amoblado en Ñuñoa (169082)",670000.0,2.0,2.0,62.0,,11/06/2026,121474964,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/disponible-en-agosto-amoblado-en-nunoa-169082/121474964,arriendo-mensual,departamento,16.40356089479221
Ñuñoa,"Ñuñoa, Arriendo 1D/ bodega en condominio, piscina (80145)",590000.0,1.0,1.0,38.0,,10/06/2026,72562987,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/arriendo-1d-bodega-en-condominio-piscina-80145/72562987,arriendo-mensual,departamento,14.444926758100605
Ñuñoa,"Ñuñoa, Zañartu",640000.0,2.0,2.0,50.0,1.0,10/06/2026,121339194,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/zanartu/121339194,arriendo-mensual,departamento,15.669073093532859
Ñuñoa,"Ñuñoa, Irarrázaval/José Manuel Infante",700000.0,2.0,2.0,63.0,1.0,09/06/2026,121214897,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/irarrazaval-jose-manuel-infante/121214897,arriendo-mensual,departamento,17.138048696051566
Ñuñoa,"Ñuñoa, Zañartu 2075",550000.0,2.0,1.0,45.0,1.0,09/06/2026,121205804,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/zanartu-2075/121205804,arriendo-mensual,departamento,13.465609689754801
Ñuñoa,"Ñuñoa, Avda. Irarrazabal Esquina Los Talaveras",620000.0,1.0,1.0,40.0,1.0,09/06/2026,121205719,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/avda-irarrazabal-esquina-los-talaveras/121205719,arriendo-mensual,departamento,15.179414559359957
Ñuñoa,"Ñuñoa, Montenegro - Tobalaba",612671.85,1.0,1.0,48.0,1.0,09/06/2026,121204106,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/montenegro-tobalaba/121204106,arriendo-mensual,departamento,15.0
Ñuñoa,"Ñuñoa, Vicuña Mackenna / Santa Elvira",500000.0,1.0,1.0,40.0,,09/06/2026,117315092,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/vicuna-mackenna-santa-elvira/117315092,arriendo-mensual,departamento,12.241463354322546
Ñuñoa,"Ñuñoa, Los tres antonios",490000.0,1.0,1.0,38.0,7.0,06/06/2026,120938780,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/los-tres-antonios/120938780,arriendo-mensual,departamento,11.996634087236096
Ñuñoa,"Ñuñoa, Mujica",680000.0,2.0,2.0,60.0,1.0,06/06/2026,120905124,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/mujica/120905124,arriendo-mensual,departamento,16.648390161878662
Ñuñoa,"Ñuñoa, Gaspar Villaroel 1840",390000.0,1.0,1.0,29.0,,05/06/2026,120861650,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/gaspar-villaroel-1840/120861650,arriendo-mensual,departamento,9.548341416371587
Ñuñoa,"Ñuñoa, Guillermo Mann 1401",460000.0,2.0,1.0,47.0,,05/06/2026,120861597,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/guillermo-mann-1401/120861597,arriendo-mensual,departamento,11.262146285976742
Ñuñoa,"Ñuñoa, Avda. Rodrigo de Araya / Zañartu / Til Til / Ñuñoa",420000.0,1.0,1.0,36.0,1.0,05/06/2026,120818889,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/avda-rodrigo-de-araya-zanartu-til-til-nunoa/120818889,arriendo-mensual,departamento,10.282829217630939
Ñuñoa,"Ñuñoa, Zañartu",640000.0,2.0,2.0,50.0,1.0,05/06/2026,120818554,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/zanartu/120818554,arriendo-mensual,departamento,15.669073093532859
Ñuñoa,"Ñuñoa, Campo de deportes / josé domingo cañas",1000000.0,4.0,3.0,129.0,1.0,04/06/2026,120695129,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/campo-de-deportes-jose-domingo-canas/120695129,arriendo-mensual,departamento,24.482926708645092
Ñuñoa,"Ñuñoa, Depto 2d1b + est. + bodega cercano metro ñuble - ñuñoa",530982.27,2.0,1.0,50.0,1.0,03/06/2026,120608310,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/depto-2d1b-est-bodega-cercano-metro-nuble-nunoa/120608310,arriendo-mensual,departamento,13.0
Ñuñoa,"Ñuñoa, San eugenio",699000.0,2.0,2.0,66.0,,02/06/2026,120447421,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/san-eugenio/120447421,arriendo-mensual,departamento,17.11356576934292
Ñuñoa,"Ñuñoa, Dpto en Ubicación Privilegiada (167597)",850000.0,3.0,2.0,92.0,,31/05/2026,120263801,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/dpto-en-ubicacion-privilegiada-167597/120263801,arriendo-mensual,departamento,20.81048770234833
Ñuñoa,"Ñuñoa, Pedro Torres - Irarrazaval",850000.0,2.0,2.0,80.0,2.0,31/05/2026,120235283,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/pedro-torres-irarrazaval/120235283,arriendo-mensual,departamento,20.81048770234833
Ñuñoa,"Ñuñoa, Zañartu 980",500000.0,2.0,2.0,52.0,1.0,31/05/2026,120234623,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/zanartu-980/120234623,arriendo-mensual,departamento,12.241463354322546
Ñuñoa,"Ñuñoa, Zañartu",380000.0,1.0,1.0,32.0,,30/05/2026,79404084,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/zanartu/79404084,arriendo-mensual,departamento,9.303512149285135
Ñuñoa,"Ñuñoa, Av. Vicuña Mackenna 1290",450000.0,1.0,1.0,32.0,,30/05/2026,120181277,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/av-vicuna-mackenna-1290/120181277,arriendo-mensual,departamento,11.017317018890292
Ñuñoa,"Ñuñoa, Nuevo exequiel figueroa / metro los orientales",430000.0,1.0,1.0,36.6,,30/05/2026,120147442,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/nuevo-exequiel-figueroa-metro-los-orientales/120147442,arriendo-mensual,departamento,10.52765848471739
Ñuñoa,"Ñuñoa, home studio 1d1b (166980)",480000.0,1.0,1.0,35.0,,29/05/2026,120083205,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/home-studio-1d1b-166980/120083205,arriendo-mensual,departamento,11.751804820149644
Ñuñoa,"Ñuñoa, Estadio Nacional",680000.0,2.0,2.0,61.0,1.0,29/05/2026,120070514,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/estadio-nacional/120070514,arriendo-mensual,departamento,16.648390161878662
Ñuñoa,"Ñuñoa, Ñuñoa- Departamento en arriendo (166958)",850000.0,2.0,2.0,1.0,1.0,29/05/2026,120054045,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/nunoa-departamento-en-arriendo-166958/120054045,arriendo-mensual,departamento,20.81048770234833
Ñuñoa,"Ñuñoa, Departamento 1D+1B+1estac,1Bodega, Ñuñoa (47753)",600000.0,1.0,1.0,51.0,1.0,28/05/2026,58637678,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/departamento-1d-1b-1estac-1bodega-nunoa-47753/58637678,arriendo-mensual,departamento,14.689756025187055
Ñuñoa,"Ñuñoa, Chile España",1200000.0,3.0,2.0,100.0,1.0,28/05/2026,119970080,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/chile-espana/119970080,arriendo-mensual,departamento,29.37951205037411
Ñuñoa,"Ñuñoa, Depto. Nuevo 1D / 1B, a pasos del metro Ñuñoa",550000.0,1.0,1.0,42.0,,27/05/2026,119849935,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/depto-nuevo-1d-1b-a-pasos-del-metro-nunoa/119849935,arriendo-mensual,departamento,13.465609689754801
Ñuñoa,"Ñuñoa, San Eugenio 510",500000.0,1.0,1.0,38.67,,26/05/2026,119716898,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/san-eugenio-510/119716898,arriendo-mensual,departamento,12.241463354322546
Ñuñoa,"Ñuñoa, Vista despejada Norte Nuevo Guillermo Mann (166004)",430000.0,1.0,1.0,34.0,,26/05/2026,119696571,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/vista-despejada-norte-nuevo-guillermo-mann-166004/119696571,arriendo-mensual,departamento,10.52765848471739
Ñuñoa,"Ñuñoa, cercano a estadio nacional",900000.0,3.0,2.0,81.0,1.0,24/05/2026,119456998,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/cercano-a-estadio-nacional/119456998,arriendo-mensual,departamento,22.034634037780584
Ñuñoa,"Ñuñoa, Pedro Torres con Irarrazaval",850000.0,2.0,2.0,67.0,2.0,23/05/2026,119406508,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/pedro-torres-con-irarrazaval/119406508,arriendo-mensual,departamento,20.81048770234833
Ñuñoa,"Ñuñoa, Gaspar Villaroel 1840",571827.06,2.0,1.0,50.0,1.0,23/05/2026,119406438,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/gaspar-villaroel-1840/119406438,arriendo-mensual,departamento,14.0
Ñuñoa,"Ñuñoa, Profesor juan gómez millas 3003",776051.01,2.0,2.0,75.0,1.0,22/05/2026,82003888,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/profesor-juan-gomez-millas-3003/82003888,arriendo-mensual,departamento,19.0
Ñuñoa,"Ñuñoa, Guillermo Mann 1401",480000.0,2.0,1.0,38.0,,21/05/2026,119249241,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/guillermo-mann-1401/119249241,arriendo-mensual,departamento,11.751804820149644
Ñuñoa,"Ñuñoa, Guillermo Mann",260000.0,2.0,2.0,58.0,,21/05/2026,119246703,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/guillermo-mann/119246703,arriendo-mensual,departamento,6.365560944247724
Ñuñoa,"Ñuñoa, Zañartu, Ñuñoa",600000.0,2.0,2.0,65.0,1.0,21/05/2026,50748610,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/zanartu-nunoa/50748610,arriendo-mensual,departamento,14.689756025187055
Ñuñoa,"Ñuñoa, Presidentes con grecia",550000.0,3.0,1.0,70.0,,20/05/2026,119096346,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/presidentes-con-grecia/119096346,arriendo-mensual,departamento,13.465609689754801
Ñuñoa,"Ñuñoa, Holanda",620000.0,1.0,1.0,44.0,1.0,19/05/2026,118996389,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/holanda/118996389,arriendo-mensual,departamento,15.179414559359957
Ñuñoa,"Ñuñoa, Plaza Ñuñoa (164510)",850000.0,2.0,2.0,76.0,1.0,16/05/2026,118748522,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/plaza-nunoa-164510/118748522,arriendo-mensual,departamento,20.81048770234833
Ñuñoa,"Ñuñoa, Guillermo Mann",371000.0,2.0,2.0,60.0,,15/05/2026,118663120,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/guillermo-mann/118663120,arriendo-mensual,departamento,9.08316580890733
Ñuñoa,"Ñuñoa, San Eugenio",450000.0,1.0,1.0,34.0,,15/05/2026,118662994,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/san-eugenio/118662994,arriendo-mensual,departamento,11.017317018890292
Ñuñoa,"Ñuñoa, Los avellanos 2551, barrio zañartu. ñuñoa",468000.0,1.0,1.0,40.0,1.0,15/05/2026,50940580,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/los-avellanos-2551-barrio-zanartu-nunoa/50940580,arriendo-mensual,departamento,11.458009699645903
Ñuñoa,"Ñuñoa, Metro Ñuble",850000.0,2.0,2.0,54.5,,13/05/2026,118405240,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/metro-nuble/118405240,arriendo-mensual,departamento,20.81048770234833
Ñuñoa,"Ñuñoa, Amplio depto en arriendo en ñuñoa (163777)",650000.0,2.0,2.0,54.5,1.0,13/05/2026,118377395,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/amplio-depto-en-arriendo-en-nunoa-163777/118377395,arriendo-mensual,departamento,15.91390236061931
Ñuñoa,"Ñuñoa, Guillermo Mann",420000.0,2.0,1.0,50.0,,12/05/2026,118307670,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/guillermo-mann/118307670,arriendo-mensual,departamento,10.282829217630939
Ñuñoa,"Ñuñoa, Guillermo Mann",420000.0,2.0,1.0,50.0,,12/05/2026,118307634,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/guillermo-mann/118307634,arriendo-mensual,departamento,10.282829217630939
Ñuñoa,"Ñuñoa, Francisco Meneses",620000.0,2.0,2.0,55.0,1.0,12/05/2026,118307501,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/francisco-meneses/118307501,arriendo-mensual,departamento,15.179414559359957
Ñuñoa,"Ñuñoa, Departamento 1d/1b",380000.0,1.0,1.0,40.0,,12/05/2026,118285564,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/departamento-1d-1b/118285564,arriendo-mensual,departamento,9.303512149285135
Ñuñoa,"Ñuñoa, Cercano a metro ñuñoa y estadio nacional",450000.0,1.0,1.0,25.0,1.0,12/05/2026,118270683,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/cercano-a-metro-nunoa-y-estadio-nacional/118270683,arriendo-mensual,departamento,11.017317018890292
Ñuñoa,"Ñuñoa, Manuel montt / irarrázaval",890000.0,3.0,2.0,82.0,,10/05/2026,118100004,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/manuel-montt-irarrazaval/118100004,arriendo-mensual,departamento,21.789804770694133
Ñuñoa,"Ñuñoa, Zañartu 1905",590000.0,2.0,2.0,56.0,1.0,08/05/2026,117972144,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/zanartu-1905/117972144,arriendo-mensual,departamento,14.444926758100605
Ñuñoa,"Ñuñoa, Ideal familia amplio 4 d y 3 b 2 e y 1 bod (162873)",1500000.0,4.0,3.0,102.0,2.0,08/05/2026,117953232,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/ideal-familia-amplio-4-d-y-3-b-2-e-y-1-bod-162873/117953232,arriendo-mensual,departamento,36.724390062967636
Ñuñoa,"Ñuñoa, Depto. Amoblado Metro Ñuñoa (95637)",580000.0,1.0,1.0,38.0,,07/05/2026,81855530,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/depto-amoblado-metro-nunoa-95637/81855530,arriendo-mensual,departamento,14.200097491014153
Ñuñoa,"Ñuñoa, Guillermo Mann Ñuñoa",600000.0,2.0,2.0,56.0,1.0,05/05/2026,117731320,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/guillermo-mann-nunoa/117731320,arriendo-mensual,departamento,14.689756025187055
Ñuñoa,"Ñuñoa, Valparaiso con diagonal oriente",776051.01,3.0,2.0,88.0,,05/05/2026,21571228,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/valparaiso-con-diagonal-oriente/21571228,arriendo-mensual,departamento,19.0
Ñuñoa,"Ñuñoa, Arriendo departamento Metro Ñuble (161154)",408447.9,2.0,1.0,38.0,,02/05/2026,117461768,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/arriendo-departamento-metro-nuble-161154/117461768,arriendo-mensual,departamento,10.0
Ñuñoa,"Ñuñoa, Francisco de Paula",540000.0,2.0,2.0,52.0,,01/05/2026,117385936,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/francisco-de-paula/117385936,arriendo-mensual,departamento,13.22078042266835
Ñuñoa,"Ñuñoa, Av. Campos de Deportes",650000.0,1.0,1.0,36.0,1.0,01/05/2026,117377136,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/av-campos-de-deportes/117377136,arriendo-mensual,departamento,15.91390236061931
Ñuñoa,"Ñuñoa, Irarrazaval1989",326758.32,1.0,1.0,23.0,8.0,01/05/2026,117373306,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/irarrazaval1989/117373306,arriendo-mensual,departamento,8.0
Ñuñoa,"Ñuñoa, Metro Los Orientales",530982.27,1.0,1.0,36.6,,29/04/2026,117112953,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/metro-los-orientales/117112953,arriendo-mensual,departamento,13.0
Ñuñoa,"Ñuñoa, Metro Los Orientales",408447.9,1.0,1.0,36.8,,29/04/2026,117112936,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/metro-los-orientales/117112936,arriendo-mensual,departamento,10.0
Ñuñoa,"Ñuñoa, Metro Monseñor Eysaguirre",690000.0,2.0,2.0,51.0,1.0,25/04/2026,116803024,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/metro-monsenor-eysaguirre/116803024,arriendo-mensual,departamento,16.893219428965114
Ñuñoa,"Ñuñoa, Exequiel fernandez",520000.0,2.0,2.0,60.0,,25/04/2026,116801728,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/exequiel-fernandez/116801728,arriendo-mensual,departamento,12.731121888495448
Ñuñoa,"Ñuñoa, Guillermo Mann 1401",480000.0,2.0,1.0,48.0,,25/04/2026,116673122,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/guillermo-mann-1401/116673122,arriendo-mensual,departamento,11.751804820149644
Ñuñoa,"Ñuñoa, Guillermo Mann 1401",480000.0,2.0,1.0,48.0,,25/04/2026,116673094,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/guillermo-mann-1401/116673094,arriendo-mensual,departamento,11.751804820149644
Ñuñoa,"Ñuñoa, Moderno Depto. 1D. 1B. Bodega y Est. (160122)",694361.43,1.0,1.0,39.0,1.0,24/04/2026,116646114,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/moderno-depto-1d-1b-bodega-y-est-160122/116646114,arriendo-mensual,departamento,17.0
Ñuñoa,"Ñuñoa, Zañartu",205000.0,1.0,1.0,36.0,,24/04/2026,8927789,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/zanartu/8927789,arriendo-mensual,departamento,5.018999975272244
Ñuñoa,"Ñuñoa, Depto 1D+1B Ñuñoa | Piscina, Gym y Cowork (159998)",205000.0,1.0,1.0,32.0,,24/04/2026,116580599,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/depto-1d-1b-nunoa-piscina-gym-y-cowork-159998/116580599,arriendo-mensual,departamento,5.018999975272244
Ñuñoa,"Ñuñoa, Depto 1 Dorm sector metro Irarrazaval (90723)",450000.0,1.0,1.0,34.0,,23/04/2026,79231522,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/departamento/depto-1-dorm-sector-metro-irarrazaval-90723/79231522,arriendo-mensual,departamento,11.017317018890292
San Miguel,"Depto San Miguel 350, 000 (No Hay Gastos Comunes) 2 Dorm Exterior",350000.0,2.0,1.0,65.0,,26/07/2026,125903319,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/cuasimodo/125903319,arriendo-mensual,departamento,8.569024348025783
San Miguel,"San Miguel, Segunda Avenida 1179",450000.0,2.0,2.0,58.0,1.0,18/07/2026,112134606,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/segunda-avenida-1179/112134606,arriendo-mensual,departamento,11.017317018890292
San Miguel,"San Miguel, Décima Avenida 1210",400000.0,2.0,1.0,38.0,,07/07/2026,122459696,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/decima-avenida-1210/122459696,arriendo-mensual,departamento,9.793170683458037
San Miguel,"San Miguel, Gran Avenida 6300",520000.0,2.0,1.0,60.0,,07/07/2026,115267264,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/gran-avenida-6300/115267264,arriendo-mensual,departamento,12.731121888495448
San Miguel,"San Miguel, Gran Av. José Miguel Carrera 6027",450000.0,2.0,1.0,,1.0,06/07/2026,92359197,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/gran-av-jose-miguel-carrera-6027/92359197,arriendo-mensual,departamento,11.017317018890292
San Miguel,"San Miguel, Sexta Avenida 1192",450000.0,2.0,2.0,60.0,,22/06/2026,119322938,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/sexta-avenida-1192/119322938,arriendo-mensual,departamento,11.017317018890292
San Miguel,"San Miguel, Octava Avenida 1563",460000.0,2.0,2.0,58.0,1.0,17/06/2026,122187444,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/octava-avenida-1563/122187444,arriendo-mensual,departamento,11.262146285976742
San Miguel,"San Miguel, Av. Centenario 1000",370000.0,1.0,1.0,42.0,1.0,15/06/2026,118779731,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/av-centenario-1000/118779731,arriendo-mensual,departamento,9.058682882198685
San Miguel,"San Miguel, Décima Avenida 1210",500000.0,3.0,2.0,67.0,1.0,26/05/2026,119718735,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/decima-avenida-1210/119718735,arriendo-mensual,departamento,12.241463354322546
San Miguel,"San Miguel, Carlos Silva Vildósola 870",450000.0,2.0,1.0,49.47,1.0,21/04/2026,116287093,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/carlos-silva-vildosola-870/116287093,arriendo-mensual,departamento,11.017317018890292
San Miguel,"San Miguel, Chiloé 4911",580000.0,2.0,2.0,,1.0,12/08/2025,90776946,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/chiloe-4911/90776946,arriendo-mensual,departamento,14.200097491014153
San Miguel,"San Miguel, Varas mena / gran avenida",390000.0,2.0,1.0,51.0,,26/07/2026,125895324,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/varas-mena-gran-avenida/125895324,arriendo-mensual,departamento,9.548341416371587
San Miguel,"San Miguel, IAv. Centenario - Metro Ciudad Del Niño (176692)",500000.0,3.0,2.0,57.0,,26/07/2026,125894412,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/iav-centenario-metro-ciudad-del-nino-176692/125894412,arriendo-mensual,departamento,12.241463354322546
San Miguel,"San Miguel, San Petersburgo",380000.0,3.0,1.0,65.0,,26/07/2026,125892409,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/san-petersburgo/125892409,arriendo-mensual,departamento,9.303512149285135
San Miguel,"San Miguel, Buen precio | Buena vista | Mall el Llano (176926)",3300000.0,3.0,1.0,50.0,,26/07/2026,125885542,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/buen-precio-buena-vista-mall-el-llano-176926/125885542,arriendo-mensual,departamento,80.7936581385288
San Miguel,"San Miguel, Departamento 3D, cerca metro C. del Niño (176755)",600000.0,3.0,2.0,78.0,1.0,26/07/2026,125842886,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/departamento-3d-cerca-metro-c-del-nino-176755/125842886,arriendo-mensual,departamento,14.689756025187055
San Miguel,"San Miguel, Teresa Vial",370000.0,1.0,1.0,38.0,,25/07/2026,94507548,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/teresa-vial/94507548,arriendo-mensual,departamento,9.058682882198685
San Miguel,"San Miguel, Cuarta avenida / metro ciudad del niño",340000.0,1.0,1.0,34.0,,25/07/2026,125813138,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/cuarta-avenida-metro-ciudad-del-nino/125813138,arriendo-mensual,departamento,8.324195080939331
San Miguel,"San Miguel, Metro el Llano",430000.0,2.0,1.0,49.0,1.0,25/07/2026,125812289,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/metro-el-llano/125812289,arriendo-mensual,departamento,10.52765848471739
San Miguel,"San Miguel, Avenida Santa Rosa",340000.0,3.0,1.0,56.0,,25/07/2026,125807119,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/avenida-santa-rosa/125807119,arriendo-mensual,departamento,8.324195080939331
San Miguel,"San Miguel, Curiñanca 715",340000.0,1.0,1.0,30.0,,25/07/2026,125804918,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/curinanca-715/125804918,arriendo-mensual,departamento,8.324195080939331
San Miguel,"San Miguel, Novena Avenida",330000.0,1.0,1.0,45.0,,25/07/2026,71783878,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/novena-avenida/71783878,arriendo-mensual,departamento,8.079365813852881
San Miguel,"San Miguel, Pedro mira",470000.0,2.0,2.0,52.0,,25/07/2026,125801171,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/pedro-mira/125801171,arriendo-mensual,departamento,11.506975553063194
San Miguel,"San Miguel, Pedro mira",340000.0,1.0,1.0,32.0,,25/07/2026,125801146,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/pedro-mira/125801146,arriendo-mensual,departamento,8.324195080939331
San Miguel,"San Miguel, Pedro mira",470000.0,2.0,2.0,52.0,,25/07/2026,125800856,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/san-miguel/departamento/pedro-mira/125800856,arriendo-mensual,departamento,11.506975553063194
