confianza,id_aviso,titulo,comuna,tipo,operacion,precio_uf,precio_clp,m2_util,m2_total,dormitorios,banos,senales,url
BAJA,2064054139,Departamento Pasos Metro Mirador,la-florida,departamento,arriendo,,350000.0,33,36,1,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-2064054139-departamento-pasos-metro-mirador-_JM
BAJA,4159941808,Cercano A Dos Metros Vicente Valdés Y Vicuña Y Mall Plaza Ve,la-florida,departamento,arriendo,,539000.0,54,50,2,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4159941808-cercano-a-dos-metros-vicente-valdes-y-vicuna-y-mall-plaza-ve-_JM
BAJA,4125911050,"Depto 1d+1b En La Florida, Excelente Ubicación",la-florida,departamento,arriendo,9.3,380000.0,2,40,,1,superficies_incoherentes | m2_util_minimo_de_rango,https://portalinmobiliario.com/MLC-4125911050-depto-1d1b-en-la-florida-excelente-ubicacion-_JM
BAJA,4135262720,Departamento Con Estacionamiento.,la-florida,departamento,arriendo,,390000.0,31,35,1,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4135262720-departamento-con-estacionamiento-_JM
BAJA,4135250782,"Dpto 3d + 2b, Vista Despejada + Estacionamiento",la-florida,departamento,arriendo,,620000.0,68,79,3,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4135250782-dpto-3d-2b-vista-despejada-estacionamiento-_JM
BAJA,2055370333,Departamento Maria Elena Dueña,la-florida,departamento,arriendo,,580000.0,,62,3,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-2055370333-departamento-maria-elena-duena-_JM
BAJA,4152861108,"Departamento Luminoso Con Vista Despejada De 2d, 2b, E Y B",la-florida,departamento,arriendo,,530000.0,65,67,2,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4152861108-departamento-luminoso-con-vista-despejada-de-2d-2b-e-y-b-_JM
BAJA,2053529679,Departamento Con Excelente Luz,la-florida,departamento,arriendo,,420000.0,53,53,2,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-2053529679-departamento-con-excelente-luz-_JM
BAJA,3960468808,Maravillosa Casa Piso Parquet Ñuñoa,nunoa,casa,venta,17700.0,722952783,170,670,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3960468808-maravillosa-casa-piso-parquet-nunoa-_JM
BAJA,2042158175,Casa 5d + 4b En Barrio Patrimonial De Ñuñoa,nunoa,casa,venta,15200.0,620840808,237,541,,4,nombre_de_proyecto,https://portalinmobiliario.com/MLC-2042158175-casa-5d-4b-en-barrio-patrimonial-de-nunoa-_JM
BAJA,1974291811,Jose Manuel Infante,nunoa,casa,venta,12000.0,490137480,226,352,,3,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1974291811-jose-manuel-infante-_JM
BAJA,4111946582,"Sector Exequiel Fernandez, Ñuñoa",nunoa,casa,venta,7900.0,322673841,154,180,,,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4111946582-sector-exequiel-fernandez-nunoa-_JM
BAJA,3585454952,Uf 12.100 Casa 4d + 2b + Servicios. Plaza Ñuñoa. Calle Resid,nunoa,casa,venta,12100.0,494221959,156,403,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3585454952-uf-12100-casa-4d-2b-servicios-plaza-nunoa-calle-resid-_JM
BAJA,2046361061,Casa 3d Y 3b En Excelente Barrio De Ñuñoa,nunoa,casa,venta,11800.0,481968522,135,360,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-2046361061-casa-3d-y-3b-en-excelente-barrio-de-nunoa-_JM
BAJA,4130599780,Casa De 2 Pisos Condominio- Ñuñoa,nunoa,casa,venta,5900.0,240984261,63,95,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4130599780-casa-de-2-pisos-condominio-nunoa-_JM
BAJA,4155493566,Moderna Casa Tipo Townhouse Exclusivo Condominio,nunoa,casa,venta,8500.0,347180715,98,99,3,3,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4155493566-moderna-casa-tipo-townhouse-exclusivo-condominio-_JM
BAJA,3823459392,Simon Bolivar/a. Varas C_423248,nunoa,casa,venta,7700.0,314504883,161,156,5,,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-3823459392-simon-bolivara-varas-c423248-_JM
BAJA,1845401697,"Estilo, Luminosa Y Hermosa...",nunoa,casa,venta,11375.0,464609486,147,306,6,4,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1845401697-estilo-luminosa-y-hermosa-_JM
BAJA,1948014255,Barrio Italia 4 Dormitorios 3 Baños,nunoa,casa,venta,13300.0,543235707,141,249,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1948014255-barrio-italia-4-dormitorios-3-banos-_JM
BAJA,3750226440,La Giralda/amapolas,nunoa,casa,venta,11490.0,469306637,150,211,,,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-3750226440-la-giraldaamapolas-_JM
BAJA,2053528677,Casa Esquina En Barrio Residencial Consolidado Y Tranquilo,nunoa,casa,venta,4400.0,179717076,72,171,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-2053528677-casa-esquina-en-barrio-residencial-consolidado-y-tranquilo-_JM
BAJA,4093484806,Sólida Casa De Dos Pisos En Plaza Ñuñoa,nunoa,casa,venta,10772.49,440000000.0,196,176,6,3,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4093484806-solida-casa-de-dos-pisos-en-plaza-nunoa-_JM
BAJA,4139147642,"Casa Bajo Tasación! 3 Dormitorios. Portal Ñuñoa, Autopista.",nunoa,casa,venta,3868.3,158000000.0,65,171,,1,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4139147642-casa-bajo-tasacion-3-dormitorios-portal-nunoa-autopista-_JM
BAJA,3583843302,Casa En Excelente Ubicación Residencial De Ñuñoa.,nunoa,casa,venta,7600.0,310420404,100,296,4,3,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3583843302-casa-en-excelente-ubicacion-residencial-de-nunoa-_JM
BAJA,3763297116,Casa En Condominio Barrio Tranquilo Cerca De Todo,nunoa,casa,venta,7100.05,290000000.0,87,97,,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3763297116-casa-en-condominio-barrio-tranquilo-cerca-de-todo-_JM
BAJA,1785495409,Townhouse 3d 2 B + Sala Multifamily | Gran Terraza | Ñuñoa,nunoa,casa,venta,8990.0,367194662,97,128,,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1785495409-townhouse-3d-2-b-sala-multifamily-gran-terraza-nunoa-_JM
BAJA,2076410089,"Joya Arquitectónica, Estilo Moderno, Barrio Pucará",nunoa,casa,venta,16300.0,665770077,200,490,,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-2076410089-joya-arquitectonica-estilo-moderno-barrio-pucara-_JM
BAJA,2074151269,Barrio Suarez Mujica | Bajo Precio De Tasación,nunoa,casa,venta,14300.0,584080497,228,495,3,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-2074151269-barrio-suarez-mujica-bajo-precio-de-tasacion-_JM
BAJA,4230685988,República De Israel,nunoa,casa,venta,16500.0,673939035,407,512,,,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4230685988-republica-de-israel-_JM
BAJA,4212548820,Sector Montenegro Tobalaba,nunoa,casa,venta,9800.0,400278942,146,123,3,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4212548820-sector-montenegro-tobalaba-_JM
BAJA,2076504309,2 Casas 1 Rol,nunoa,casa,venta,9548.0,389986055,161,253,,,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-2076504309-2-casas-1-rol-_JM
BAJA,4219657342,Casa Aislada Sector Plaza Bremen,nunoa,casa,venta,10500.0,428870295,127,375,,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4219657342-casa-aislada-sector-plaza-bremen-_JM
BAJA,2073957719,Dpto Amplio En Un Barrio Consolidado. Venta Ñuñoa,nunoa,casa,venta,7000.0,285913530,116,167,3,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-2073957719-dpto-amplio-en-un-barrio-consolidado-venta-nunoa-_JM
BAJA,4211492082,Linda Casa Remodelada,nunoa,casa,venta,8400.0,343096236,150,200,,,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4211492082-linda-casa-remodelada-_JM
BAJA,2072644933,Casa Ñuñoa/ Portal Ñuñoa (113434),nunoa,casa,venta,10000.0,408447900,196,516,,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-2072644933-casa-nunoa-portal-nunoa-113434-_JM
BAJA,4221737014,En Barrio  Tranquilo  (176497),nunoa,casa,venta,13465.61,550000000.0,191,476,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4221737014-en-barrio-tranquilo-176497-_JM
BAJA,2082125431,Venta Casa Ñuñoa,nunoa,casa,venta,12500.0,510559875,189,274,,,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-2082125431-venta-casa-nunoa-_JM
BAJA,4239745880,Casa Destino Equipamiento Oficinas,nunoa,casa,venta,15700.0,641263203,201,201,,3,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4239745880-casa-destino-equipamiento-oficinas-_JM
BAJA,3990920104,"Venta Townhouse Con Vista A La Cordillera, Ñuñoa",nunoa,casa,venta,11500.0,469715085,90,104,3,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3990920104-venta-townhouse-con-vista-a-la-cordillera-nunoa-_JM
BAJA,1949404471,Casa De Tres Pisos/ortúzar.,nunoa,casa,venta,8500.0,347180715,196,243,,,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1949404471-casa-de-tres-pisosortuzar-_JM
BAJA,3873994702,Gran Terreno / Barrio Clásico Ñuñoa,nunoa,casa,venta,25000.0,1021119750,506,962,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3873994702-gran-terreno-barrio-clasico-nunoa-_JM
BAJA,4014332152,Cine Hoyts,nunoa,casa,venta,9500.0,388025505,99,87,3,3,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4014332152-cine-hoyts-_JM
BAJA,4073490142,Casa De Tres Pisos,nunoa,casa,venta,8700.0,355349673,196,243,,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4073490142-casa-de-tres-pisos-_JM
BAJA,4073490450,Casa Para Remodelar/amplio Patio,nunoa,casa,venta,11300.0,461546127,120,367,2,1,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4073490450-casa-para-remodelaramplio-patio-_JM
BAJA,3969974678,Casa Vta Barrio Ñuñoa Tradicional,nunoa,casa,venta,18000.0,735206220,450,530,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3969974678-casa-vta-barrio-nunoa-tradicional-_JM
BAJA,1574192879,"Casa En Pasaje, Cercana A Plaza Ñuñoa",nunoa,casa,venta,14500.0,592249455,283,423,,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1574192879-casa-en-pasaje-cercana-a-plaza-nunoa-_JM
BAJA,1960082665,Espectacular Casa En Ñuñoa.,nunoa,casa,venta,15700.0,641263203,187,187,11,5,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1960082665-espectacular-casa-en-nunoa-_JM
BAJA,3780889852,"Casa Plaza Ñuñoa, 5 Dorm. 3 Baños, 3 Estac.",nunoa,casa,venta,12090.0,493813511,156,403,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3780889852-casa-plaza-nunoa-5-dorm-3-banos-3-estac-_JM
BAJA,3783461996,Venta Salvador,nunoa,casa,venta,15000.0,612671850,299,576,5,,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-3783461996-venta-salvador-_JM
BAJA,1965956693,Amplia Y Clásica Casa Ñuñoína - Plaza Tocornal,nunoa,casa,venta,19450.0,794431166,213,530,,3,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1965956693-amplia-y-clasica-casa-nunoina-plaza-tocornal-_JM
BAJA,3945292644,Gran Casa En Barrio Residencial,nunoa,casa,venta,17900.0,731121741,253,537,,3,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3945292644-gran-casa-en-barrio-residencial-_JM
BAJA,3990920504,"Gran Casa, Plaza Ñuñoa, 11 Dorm. 5 Baños, Ñuñoa",nunoa,casa,venta,14420.44,589000000.0,294,450,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3990920504-gran-casa-plaza-nunoa-11-dorm-5-banos-nunoa-_JM
BAJA,3790379892,Terreno Para Desarrollo Inmobiliario,nunoa,casa,venta,16550.0,675981274,142,870,5,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-3790379892-terreno-para-desarrollo-inmobiliario-_JM
BAJA,1997605427,Casa Comercial O Habitacional,nunoa,casa,venta,11250.0,459503888,198,438,5,3,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1997605427-casa-comercial-o-habitacional-_JM
BAJA,4182756764,Confort Y Estilo En Barrio Tranquilo (170303),nunoa,casa,venta,14000.0,571827060,320,450,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4182756764-confort-y-estilo-en-barrio-tranquilo-170303-_JM
BAJA,4164896922,Casa Principal Con Casa Interior Parque Juan Xxiii,nunoa,casa,venta,14000.0,571827060,356,445,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4164896922-casa-principal-con-casa-interior-parque-juan-xxiii-_JM
BAJA,4146282566,Ó,nunoa,casa,venta,14990.0,612263402,178,321,,,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4146282566-o-_JM
BAJA,2059586165,Townhouse En Sector Con Mucha Vida De Barrio,nunoa,casa,venta,12000.0,490137480,130,140,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-2059586165-townhouse-en-sector-con-mucha-vida-de-barrio-_JM
BAJA,2059586855,Pasaje Cerrado En Barrio Suarez Mujica,nunoa,casa,venta,6450.0,263448896,84,98,3,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-2059586855-pasaje-cerrado-en-barrio-suarez-mujica-_JM
BAJA,4126577008,"Casa En Ñuñoa, 6d, 4b, Cerca De Parque Y Colegios",nunoa,casa,venta,13000.0,530982270,230,430,,4,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4126577008-casa-en-nunoa-6d-4b-cerca-de-parque-y-colegios-_JM
BAJA,1632724007,Amplia Y Cómda Casa En Barrio Residencial,nunoa,casa,venta,19500.0,796473405,274,580,,3,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1632724007-amplia-y-comda-casa-en-barrio-residencial-_JM
BAJA,4112424662,"Ultimo Precio !! Casa Para Remodolar, Mejor Barrio De Ñuñoa!",nunoa,casa,venta,10995.0,449088466,201,450,5,3,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4112424662-ultimo-precio-casa-para-remodolar-mejor-barrio-de-nunoa-_JM
BAJA,4188212962,Casa Con Potencial Residencial Y Comercio Menor Ñuñoa,nunoa,casa,venta,7950.0,324716080,150,300,,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4188212962-casa-con-potencial-residencial-y-comercio-menor-nunoa-_JM
BAJA,1975366505,"Hamburgo - Plaza Egaña, Ñuñoa",nunoa,casa,venta,15000.0,612671850,198,378,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1975366505-hamburgo-plaza-egana-nunoa-_JM
BAJA,2062112065,"Casona Luis Pereira, Cercano A Parque Botánico Y Campus Uc",nunoa,casa,venta,15500.0,633094245,196,510,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-2062112065-casona-luis-pereira-cercano-a-parque-botanico-y-campus-uc-_JM
BAJA,4146245020,"Venta Casa Parque Juan Xxiii, Ñuñoa (174077)",nunoa,casa,venta,11350.0,463588366,161,261,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4146245020-venta-casa-parque-juan-xxiii-nunoa-174077-_JM
BAJA,4201745412,Simón Bolivar/coventry,nunoa,casa,venta,13900.0,567742581,114,118,,3,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4201745412-simon-bolivarcoventry-_JM
BAJA,2071209155,"Gran Terreno En Ñuñoa , Ideal Inversionistas Y Constructoras",nunoa,casa,venta,14700.0,600418413,216,561,,,inmobiliaria_en_titulo,https://portalinmobiliario.com/MLC-2071209155-gran-terreno-en-nunoa-ideal-inversionistas-y-constructoras-_JM
BAJA,4170193582,Casa Neoclásica Francesa,nunoa,casa,venta,16000.0,653516640,620,200,,,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4170193582-casa-neoclasica-francesa-_JM
BAJA,4134309718,Gran Casa En Barrio Tranquilo (80150),nunoa,casa,venta,14000.0,571827060,177,289,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4134309718-gran-casa-en-barrio-tranquilo-80150-_JM
BAJA,4188278176,Emilia Téllez / Conventry,nunoa,casa,venta,17250.0,704572628,160,323,,3,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4188278176-emilia-tellez-conventry-_JM
BAJA,4201733378,Liquidamos Excelente Propiedad Comercial Al Lado Plaza Ñuñoa,nunoa,casa,venta,16162.0,660133496,260,300,3,5,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4201733378-liquidamos-excelente-propiedad-comercial-al-lado-plaza-nunoa-_JM
BAJA,4173922254,Oportunidad Inmobiliaria  En Ñuñoa (169720),nunoa,casa,venta,12454.0,508681015,260,520,,,inmobiliaria_en_titulo,https://portalinmobiliario.com/MLC-4173922254-oportunidad-inmobiliaria-en-nunoa-169720-_JM
BAJA,1925468991,Crescente Errázuriz - Ñuñoa,nunoa,casa,venta,15000.0,612671850,119,340,,,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1925468991-crescente-errazuriz-nunoa-_JM
BAJA,1941261161,Casa Antigua/fachada Continua,nunoa,casa,venta,9990.0,408039452,156,283,,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1941261161-casa-antiguafachada-continua-_JM
BAJA,3851579354,Casa Estilo Neoclásico Francés,nunoa,casa,venta,16000.0,653516640,240,620,,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-3851579354-casa-estilo-neoclasico-frances-_JM
BAJA,3934627608,Linda Casa 3 Pisos 4 Dormitorios En Condominio Ñuñoa,nunoa,casa,venta,5617.0,229425185,111,111,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3934627608-linda-casa-3-pisos-4-dormitorios-en-condominio-nunoa-_JM
BAJA,1894512381,Casa 4d+ Servicios/sector Residencial Tranquilo,nunoa,casa,venta,15950.0,651474400,190,512,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1894512381-casa-4d-serviciossector-residencial-tranquilo-_JM
BAJA,3675941204,Ñuñoa / Garcia Moreno,nunoa,casa,venta,16560.0,676389722,190,342,,,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-3675941204-nunoa-garcia-moreno-_JM
BAJA,3745591600,Venta De Casa Amplia Con Gran Terreno Barrio Suare...,nunoa,casa,venta,16500.0,673939035,201,498,5,3,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3745591600-venta-de-casa-amplia-con-gran-terreno-barrio-suare-_JM
BAJA,1999196529,"Casa Sólida Y Familiar A Pasos De Parques, Ñuñoa",nunoa,casa,venta,9000.0,367603110,134,204,3,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1999196529-casa-solida-y-familiar-a-pasos-de-parques-nunoa-_JM
BAJA,1883352399,Propiedad Con Gran Potencial,nunoa,casa,venta,13400.0,547320186,177,529,5,3,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1883352399-propiedad-con-gran-potencial-_JM
BAJA,4023532360,Venta Casa Plaza Ñuñoa 403m/156 M. 5 Dorm. Uf12.100,nunoa,casa,venta,12100.0,494221959,156,403,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4023532360-venta-casa-plaza-nunoa-403m156-m-5-dorm-uf12100-_JM
BAJA,4201731606,Metro Simon Bolívar,nunoa,casa,venta,7490.0,305927477,85,105,3,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4201731606-metro-simon-bolivar-_JM
BAJA,4021088686,Sector Colegio Calasanz,nunoa,casa,venta,12900.0,526897791,351,200,5,3,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4021088686-sector-colegio-calasanz-_JM
BAJA,4012901450,Venta Casa Comercial Y Residencial Ñuñoa,nunoa,casa,venta,19500.0,796473405,236,581,4,3,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4012901450-venta-casa-comercial-y-residencial-nunoa-_JM
BAJA,2069469489,Seminario  Metro Irarrazaval,nunoa,casa,venta,9548.34,390000000.0,168,276,,,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-2069469489-seminario-metro-irarrazaval-_JM
BAJA,1990055027,Linda Casa Ñuñoa (8078),nunoa,casa,venta,9800.0,400278942,156,177,,,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-1990055027-linda-casa-nunoa-8078-_JM
BAJA,4006109996,Simon Bolivar/ Hamburgo,nunoa,casa,venta,15450.0,631052006,200,540,,,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4006109996-simon-bolivar-hamburgo-_JM
BAJA,3738036130,Emilia Tellez/ Montenegro,nunoa,casa,venta,19950.0,814853560,140,636,,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-3738036130-emilia-tellez-montenegro-_JM
BAJA,4146270674,"Casa Remodelada En Barrio Pucará, Ñuñoa 490 M 4d/3b",nunoa,casa,venta,14500.0,592249455,150,490,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4146270674-casa-remodelada-en-barrio-pucara-nunoa-490-m-4d3b-_JM
BAJA,4134768008,Villa Frei Remodelada,nunoa,casa,venta,7100.0,289998009,120,215,,2,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4134768008-villa-frei-remodelada-_JM
BAJA,4084964960,Casa Con Gran Terreno 450 M2 En Sector Plaza Egaña,nunoa,casa,venta,13900.0,567742581,151,455,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4084964960-casa-con-gran-terreno-450-m2-en-sector-plaza-egana-_JM
BAJA,3729494628,Ñuñoa  Comercial En Irarrazaval / Municipalidad,nunoa,casa,venta,24780.0,1012133896,1,397,,4,m2_util_minimo_de_rango,https://portalinmobiliario.com/MLC-3729494628-nunoa-comercial-en-irarrazaval-municipalidad-_JM
BAJA,3991551236,"Amplia Y Accesible, En Sector Residencial",nunoa,casa,venta,11250.0,459503888,140,200,3,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3991551236-amplia-y-accesible-en-sector-residencial-_JM
BAJA,4208899370,Casa En Condominio Cerrado | Metro Orientales | Plaza Egaña,nunoa,casa,venta,5250.0,214435148,69,117,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4208899370-casa-en-condominio-cerrado-metro-orientales-plaza-egana-_JM
BAJA,3859374068,"Pque Juan Xxiii, 6d-3b, Barrio Muy Tranquilo",nunoa,casa,venta,8497.0,347058181,184,225,6,3,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3859374068-pque-juan-xxiii-6d-3b-barrio-muy-tranquilo-_JM
BAJA,3914603862,Preciosa Casa Townhouse En Condominio Cerrado,nunoa,casa,venta,9300.0,379856547,100,70,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3914603862-preciosa-casa-townhouse-en-condominio-cerrado-_JM
BAJA,1967122805,Casa Remodelada De Dos Pisos Barrio Suárez Mujica,nunoa,casa,venta,8900.0,363518631,167,204,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1967122805-casa-remodelada-de-dos-pisos-barrio-suarez-mujica-_JM
BAJA,1949391623,Casa En Barrio Tranquilo 4d/ Para Remodelar,nunoa,casa,venta,8900.0,363518631,113,274,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1949391623-casa-en-barrio-tranquilo-4d-para-remodelar-_JM
BAJA,3838189818,"Casa Ñuñoa,sector Residencial, Aislada, Bien Conservada",nunoa,casa,venta,10105.0,412736603,98,293,,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3838189818-casa-nunoasector-residencial-aislada-bien-conservada-_JM
BAJA,4047167620,Casa Venta 4 Dorm. Ñuñoa / Plaza Ñuñoa / Metro Chile España,nunoa,casa,venta,8079.37,330000000.0,84,178,,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4047167620-casa-venta-4-dorm-nunoa-plaza-nunoa-metro-chile-espana-_JM
BAJA,4093489388,Moderna Casa En Condominio De 3 Pisos Y Patio Priv...,nunoa,casa,venta,9800.0,400278942,90,120,3,3,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4093489388-moderna-casa-en-condominio-de-3-pisos-y-patio-priv-_JM
BAJA,4125900272,(172813),nunoa,casa,venta,9500.0,388025505,92,180,,,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4125900272-172813-_JM
BAJA,3851567194,Casa Matta Oriente,nunoa,casa,venta,11000.0,449292690,584,341,,10,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-3851567194-casa-matta-oriente-_JM
BAJA,4170193584,Casa En Pasaje Cerrado,nunoa,casa,venta,6450.0,263448896,84,98,,,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-4170193584-casa-en-pasaje-cerrado-_JM
BAJA,3907658130,"Casa Con Potencial, Para Remodelar / Barrio Consolidado",nunoa,casa,venta,12950.0,528940030,177,455,4,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3907658130-casa-con-potencial-para-remodelar-barrio-consolidado-_JM
BAJA,4061329456,Casa 5d+3b+4 Estac. Plaza Sucre,nunoa,casa,venta,10790.0,440715284,165,10,5,3,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4061329456-casa-5d3b4-estac-plaza-sucre-_JM
BAJA,3872031498,Casa Acogedora En Ñuñoa,nunoa,casa,venta,12025.0,491158600,124,495,,,titulo_corto_tipo_nombre,https://portalinmobiliario.com/MLC-3872031498-casa-acogedora-en-nunoa-_JM
BAJA,4138224430,"Casa Familiar/ Barrio Los Adoquines, Ñuñoa (173639)",nunoa,casa,venta,10300.0,420701337,,,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4138224430-casa-familiar-barrio-los-adoquines-nunoa-173639-_JM
BAJA,2049061859,Luminosa En Condominio Cerrado,nunoa,casa,venta,8100.0,330842799,97,97,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-2049061859-luminosa-en-condominio-cerrado-_JM
BAJA,3585596674,"Bremen, Irarrazaval, Plaza Pedro Montt",nunoa,casa,venta,10990.0,448884242,200,375,,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-3585596674-bremen-irarrazaval-plaza-pedro-montt-_JM
BAJA,1880053191,"Gran Dúplex En Barrio Suárez Mujica, Ñuñoa",nunoa,casa,venta,9800.0,400278942,101,152,3,2,nombre_de_proyecto,https://portalinmobiliario.com/MLC-1880053191-gran-duplex-en-barrio-suarez-mujica-nunoa-_JM
BAJA,4160032700,Casa Amplia Condominio Cerrado Alto Potencial,nunoa,casa,venta,10990.0,448884242,188,240,,,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4160032700-casa-amplia-condominio-cerrado-alto-potencial-_JM
BAJA,4068109034,Casa Frente A Plaza En Barrio Tranquilo,nunoa,casa,venta,6610.39,270000000.0,67,200,,1,nombre_de_proyecto,https://portalinmobiliario.com/MLC-4068109034-casa-frente-a-plaza-en-barrio-tranquilo-_JM
