id_eliminado,id_conservado,confianza,titulo_eliminado,precio_uf_eliminado,precio_clp_eliminado,m2_util,direccion,url
4230801254,2037597525,ALTA,Moderno 2d1b Con Terraza En San Miguel,1790.0,73112174,42,"Avenida Santa Rosa, 5741, Ciudad Del Niño, San Miguel",https://portalinmobiliario.com/MLC-4230801254-moderno-2d1b-con-terraza-en-san-miguel-_JM
2059596309,2059585861,ALTA,Departamento En Venta De 2 Dorm. En San Miguel,2510.0,102520423,42,"Salesianos/ San Ignacio, Lo Vial, San Miguel",https://portalinmobiliario.com/MLC-2059596309-departamento-en-venta-de-2-dorm-en-san-miguel-_JM
2072644721,2059585861,ALTA,"Liquidamos_dpto 2d 1b Salesianos 1400, Dpto. 44, San Miguel",2510.0,102520423,42,"Av. Salesianos 1400, San Miguel, Lo Vial, San Miguel",https://portalinmobiliario.com/MLC-2072644721-liquidamosdpto-2d-1b-salesianos-1400-dpto-44-san-miguel-_JM
2072644849,2059585861,ALTA,"Liquidamos_dpto 2d 1b Salesianos 1400, Dpto.27, San Miguel",2342.0,95658498,42,"Av. Salesianos 1400, San Miguel, Lo Vial, San Miguel",https://portalinmobiliario.com/MLC-2072644849-liquidamosdpto-2d-1b-salesianos-1400-dpto27-san-miguel-_JM
4134090758,4116852220,ALTA,Departamento San Petersburgo Id: 167885,5.83,238000.0,50,"San Petersburgo, Ciudad Del Niño, San Miguel",https://portalinmobiliario.com/MLC-4134090758-departamento-san-petersburgo-id-167885-_JM
2087351495,4116852220,ALTA,Departamento San Petersburgo Id: 167917,5.83,238000.0,50,"San Petersburgo, Ciudad Del Niño, San Miguel",https://portalinmobiliario.com/MLC-2087351495-departamento-san-petersburgo-id-167917-_JM
4239748582,4116852220,ALTA,Departamento San Petersburgo Id: 167935,5.83,238000.0,48,"San Petersburgo, Ciudad Del Niño, San Miguel",https://portalinmobiliario.com/MLC-4239748582-departamento-san-petersburgo-id-167935-_JM
2074078759,4179308638,ALTA,Depto 1d Y Sala De Estar Vista Oriente,6.86,280000.0,30,"Curiñanca, 715, El Llano, San Miguel",https://portalinmobiliario.com/MLC-2074078759-depto-1d-y-sala-de-estar-vista-oriente-_JM
4235673192,4179308638,ALTA,Arriendo Dep 1d 1 B San Miguel Avenidacuriñanca 715,6.86,280000.0,28,"Curiñanca, 715, El Llano, San Miguel",https://portalinmobiliario.com/MLC-4235673192-arriendo-dep-1d-1-b-san-miguel-avenidacurinanca-715-_JM
4235673212,4179308638,ALTA,Arriendo Departamento San Miguel 1d 1b,6.86,280000.0,28,"Curiñanca, 715, El Llano, San Miguel",https://portalinmobiliario.com/MLC-4235673212-arriendo-departamento-san-miguel-1d-1b-_JM
4173034238,4172999870,ALTA,En Arriendo Depto. Calle Alvarez De Toledo- Metro San Miguel,7.1,290000.0,40,"Álvarez De Toledo 600 - 900, San Miguel, El Llano, San Miguel",https://portalinmobiliario.com/MLC-4173034238-en-arriendo-depto-calle-alvarez-de-toledo-metro-san-miguel-_JM
4138306776,4172999870,ALTA,"(adm) Depto 1d1b, En San Miguel",6.24,255000.0,40,"Álvarez De Toledo 830, El Llano, San Miguel",https://portalinmobiliario.com/MLC-4138306776-adm-depto-1d1b-en-san-miguel-_JM
2059395017,4172999870,ALTA,"(adm) Depto 1d1b, En San Miguel",6.24,255000.0,40,"Álvarez De Toledo 830, El Llano, San Miguel",https://portalinmobiliario.com/MLC-2059395017-adm-depto-1d1b-en-san-miguel-_JM
1967127597,1845302169,ALTA,"Casa En Ñuñoa, Se Liquida",9548.34,390000000.0,161,"IRARRAZABAL / MANUEL MONTT, Metro Monseñor Eyzaguirre, Ñuñoa",https://portalinmobiliario.com/MLC-1967127597-casa-en-nunoa-se-liquida-_JM
3915742502,1845302169,ALTA,Casa En Venta De 6d- 4b En Ñuñoa A Pasos Del Metro,9548.34,390000000.0,161,"Antonio Varas Con Irarrázabal, Metro Monseñor Eyzaguirre, Ñuñoa",https://portalinmobiliario.com/MLC-3915742502-casa-en-venta-de-6d-4b-en-nunoa-a-pasos-del-metro-_JM
4191862416,4164846910,ALTA,Casa En Venta De 5 Dorm. En Ñuñoa,9600.0,392109984,256,"Suarez Mujica/ José Domingo Cañas, Estadio Nacional, Ñuñoa",https://portalinmobiliario.com/MLC-4191862416-casa-en-venta-de-5-dorm-en-nunoa-_JM
4198198968,4164846910,ALTA,M. Eyzaguirre - Jose Domingo Cañas - 2 Cuadras Del Metro,9600.0,392109984,256,"M. EYZAGUIRRE - JOSE DOMINGO CAÑAS - 2 CUADRAS DEL METRO, Estadio Nacional, Ñuñoa",https://portalinmobiliario.com/MLC-4198198968-m-eyzaguirre-jose-domingo-canas-2-cuadras-del-metro-_JM
4100160030,1957382377,ALTA,Casa En Venta De 3 Dorm. En Ñuñoa,12000.0,490137480,170,"PEDRO AGUIRRE CERDA 620, Estadio Nacional, Ñuñoa",https://portalinmobiliario.com/MLC-4100160030-casa-en-venta-de-3-dorm-en-nunoa-_JM
4210790838,1957382377,ALTA,Casa Amplia Y Con Gran Patio En Barrio Suarez Mujica,12000.0,490137480,170,"Estadio Nacional, Ñuñoa",https://portalinmobiliario.com/MLC-4210790838-casa-amplia-y-con-gran-patio-en-barrio-suarez-mujica-_JM
3896724204,3679170150,ALTA,Linda Casa Vendo Bien Ubicada,12900.0,526897791,290,"Alcalde Jorge Monckeberg 302, Ñuñoa, Villa Frei, Ñuñoa",https://portalinmobiliario.com/MLC-3896724204-linda-casa-vendo-bien-ubicada-_JM
4120941546,3679170150,ALTA,Linda Casa Vendo,12000.0,490137480,290,"Alcalde Jorge Monckeberg 302, Ñuñoa, Villa Frei, Ñuñoa",https://portalinmobiliario.com/MLC-4120941546-linda-casa-vendo-_JM
4162530582,2048409773,ALTA,Departamento 2 Dormitorio Y 1 Baño En Macul,,450000.0,44,"Los Clarines 3093, Macul, Las Dalias, Macul",https://portalinmobiliario.com/MLC-4162530582-departamento-2-dormitorio-y-1-bano-en-macul-_JM
4239746368,2048409773,ALTA,Arriendo Dpto 2d 1 B Con Estacionamiento En Macul,,480000.0,44,"Los Clarines, 3093, Las Dalias, Macul",https://portalinmobiliario.com/MLC-4239746368-arriendo-dpto-2d-1-b-con-estacionamiento-en-macul-_JM
2059584929,4216701858,ALTA,Departamento Poeta Vicente Huidobro Id: 175480,,500000.0,44,"Poeta Vicente Huidobro, Villa Macul, Macul",https://portalinmobiliario.com/MLC-2059584929-departamento-poeta-vicente-huidobro-id-175480-_JM
4212314744,4216701858,ALTA,"Vive En Macul, 2 Dormitorios Y Vista Despejada",,500000.0,45,"Poeta Vicente Huidobro, 3500, Villa Macul, Macul",https://portalinmobiliario.com/MLC-4212314744-vive-en-macul-2-dormitorios-y-vista-despejada-_JM
4162527664,4206494142,ALTA,Hermoso Departamento En Arriendo 2d + 1b + 1e + Bodega,,480000.0,46,"Poeta Vicente Huidobro 3300 - 3600, Macul, Villa Macul, Macul",https://portalinmobiliario.com/MLC-4162527664-hermoso-departamento-en-arriendo-2d-1b-1e-bodega-_JM
4246172690,4206494142,ALTA,"Arriendo  2d, 1b Con Bodega  Y Estacionamiento",,480000.0,43,"Poeta Vicente Huidobro, 3500, Villa Macul, Macul",https://portalinmobiliario.com/MLC-4246172690-arriendo-2d-1b-con-bodega-y-estacionamiento-_JM
2046337091,4145409236,ALTA,Departamento En Arriendo De 2 Dorm. 2 Baños- 1e-1 Bodega,,550000.0,60,"Una Cuadra De Avenida Macul, Las Dalias, Macul",https://portalinmobiliario.com/MLC-2046337091-departamento-en-arriendo-de-2-dorm-2-banos-1e-1-bodega-_JM
4213386422,4145409236,ALTA,"Excelente Ubicación A Servicios, Estac + Bodega",,550000.0,60,"Exequiel Fernández 2302, Macul, Las Dalias, Macul",https://portalinmobiliario.com/MLC-4213386422-excelente-ubicacion-a-servicios-estac-bodega-_JM
4225060958,2009520613,ALTA,"Condominio Muy Comodo, Privilegiada Ubicacion",,490000.0,48,"Poeta Vicente Huidobro, 3500, Villa Macul, Macul",https://portalinmobiliario.com/MLC-4225060958-condominio-muy-comodo-privilegiada-ubicacion-_JM
4233323960,2009520613,ALTA,Condominio Muy Comodo Privilegiada Ubicacion,,490000.0,48,"Poeta Vicente Huidobro, 3500, Villa Macul, Macul",https://portalinmobiliario.com/MLC-4233323960-condominio-muy-comodo-privilegiada-ubicacion-_JM
4218746190,2055410029,ALTA,Se Arrienda Excelente Depto En Sector Residencial De Macul,,650000.0,57,"Luis Valenzuela Aris 3221, Macul, Villa Macul, Macul",https://portalinmobiliario.com/MLC-4218746190-se-arrienda-excelente-depto-en-sector-residencial-de-macul-_JM
4235154748,2055410029,ALTA,"Impecable, Amplia Terraza",,610000.0,57,"Luis Valenzuela Aris 3221, Villa Macul, Macul",https://portalinmobiliario.com/MLC-4235154748-impecable-amplia-terraza-_JM
4213382578,2027951481,ALTA,"Arriendo Departamento 2 Hab, 2 Baños Macul",,480000.0,53,"Avenida Américo Vespucio, 1005b, Metro Las Torres, Macul",https://portalinmobiliario.com/MLC-4213382578-arriendo-departamento-2-hab-2-banos-macul-_JM
2050884111,2027951481,ALTA,Depto. 2d + 2b +est En Macul [id: W21287],,550000.0,56,"Avenida Américo Vespucio 4641, Metro Las Torres, Macul",https://portalinmobiliario.com/MLC-2050884111-depto-2d-2b-est-en-macul-id-w21287-_JM
4211817832,2057129679,ALTA,Departamento En Arriendo De 2 Dorm. En Macul,14.69,600000.0,57,"Quilín/ Macul, Las Dalias, Macul",https://portalinmobiliario.com/MLC-4211817832-departamento-en-arriendo-de-2-dorm-en-macul-_JM
4247388584,2057129679,ALTA,Departamento En Arriendo De 2 Dorm. En Macul,,600000.0,57,"Quilín/ Macul, Las Dalias, Macul",https://portalinmobiliario.com/MLC-4247388584-departamento-en-arriendo-de-2-dorm-en-macul-_JM
2037617339,2037603709,ALTA,"Arriendo Departamento 1d En Suite, Metro Macul",,370000.0,30,"Av. Departamental 4730, Depto 702, Macul, Metro Macul, Macul",https://portalinmobiliario.com/MLC-2037617339-arriendo-departamento-1d-en-suite-metro-macul-_JM
4143486170,2037603709,ALTA,"Arriendo Departamento 1d En Suite, Metro Macul",,370000.0,30,"Av. Departamental 4730, Depto 803, Macul, Metro Macul, Macul",https://portalinmobiliario.com/MLC-4143486170-arriendo-departamento-1d-en-suite-metro-macul-_JM
4162495666,2041104231,ALTA,Semi Amoblado Metro Macul,,400000.0,32,"Padre Luis Querbes 6321, Macul, Metro Macul, Macul",https://portalinmobiliario.com/MLC-4162495666-semi-amoblado-metro-macul-_JM
2079125475,2041104231,ALTA,Departamento Padre Luis Querbes Id: 176046,,380000.0,32,"Padre Luis Querbes, Metro Macul, Macul",https://portalinmobiliario.com/MLC-2079125475-departamento-padre-luis-querbes-id-176046-_JM
4027723096,3873583700,ALTA,"Casa 4d, Lo Cañas, Alto Macul",,250000000.0,110,"Cam. De La Humildad 5700 - 6000, La Florida, Lo Cañas - Alto Macul, La Florida",https://portalinmobiliario.com/MLC-4027723096-casa-4d-lo-canas-alto-macul-_JM
4173000018,3873583700,ALTA,"Casa 4d- 3b Lo Cañas, Alto Macul",,250000000.0,110,"Camino De La Humildad, 5000, Lo Cañas - Alto Macul, La Florida",https://portalinmobiliario.com/MLC-4173000018-casa-4d-3b-lo-canas-alto-macul-_JM
2053128237,2025078987,ALTA,Casa En Venta De 3 Dorm. En La Florida,,139000000.0,67,"Colombia Con Enrique Olivares, La Florida",https://portalinmobiliario.com/MLC-2053128237-casa-en-venta-de-3-dorm-en-la-florida-_JM
4244617364,2025078987,ALTA,Casan En Venta La Florida (172792),,139000000.0,67,"Colombia 1 - 300, La Florida",https://portalinmobiliario.com/MLC-4244617364-casan-en-venta-la-florida-172792-_JM
1871939045,2072646505,ALTA,Casa Pozo Almonte Id: 137484,,280000000.0,231,"Pozo Almonte, Plaza Vespucio, La Florida",https://portalinmobiliario.com/MLC-1871939045-casa-pozo-almonte-id-137484-_JM
4159951448,2072646505,ALTA,Amplia Casa En Pozo Almonte Pasos Del Metro,,280000000.0,231,"Pozo Almonte 1 - 300, La Florida, Plaza Vespucio, La Florida",https://portalinmobiliario.com/MLC-4159951448-amplia-casa-en-pozo-almonte-pasos-del-metro-_JM
2074129545,2496500986,ALTA,Edificio Torres De Vicuña Mackenna Vista Poniente Piso 4,,325000.0,29,"Av. Vicuña Mackenna Pte. 6456, Metro Mirador, La Florida",https://portalinmobiliario.com/MLC-2074129545-edificio-torres-de-vicuna-mackenna-vista-poniente-piso-4-_JM
2091486221,2496500986,ALTA,Edificio Torres De Vicuña Mackenna Vista Oriente Piso 19,,325000.0,29,"Av. Vicuña Mackenna Pte. 6456, Metro Mirador, La Florida",https://portalinmobiliario.com/MLC-2091486221-edificio-torres-de-vicuna-mackenna-vista-oriente-piso-19-_JM
4134715434,2037488155,ALTA,"Dpto Nuevo En Arriendo 1d1b, Metro Bellavista La Florida",,370000.0,30,"Vicuña Mackenna 6896, Plaza Vespucio, La Florida",https://portalinmobiliario.com/MLC-4134715434-dpto-nuevo-en-arriendo-1d1b-metro-bellavista-la-florida-_JM
4134767334,2037488155,ALTA,"Dpto Nuevo 1 Dormitorio 1 Baño, Metro Bellavista La Florida",,370000.0,30,"Vicuña Mackenna 6896, Plaza Vespucio, La Florida",https://portalinmobiliario.com/MLC-4134767334-dpto-nuevo-1-dormitorio-1-bano-metro-bellavista-la-florida-_JM
4212347476,4201705748,ALTA,Se Arrienda Studio Amoblado Cercano A (m) Vicuña Mackenna,7.59,310000.0,30,"Nueva Uno 6476 - Nva Uno, La Florida, Chile, Plaza Vespucio, La Florida",https://portalinmobiliario.com/MLC-4212347476-se-arrienda-studio-amoblado-cercano-a-m-vicuna-mackenna-_JM
4216701874,4201705748,ALTA,"Arriendo Home Studio Con Balcón - La Florida, Nueva Uno 6476",,310000.0,28,"Nueva Uno 6476, Plaza Vespucio, La Florida",https://portalinmobiliario.com/MLC-4216701874-arriendo-home-studio-con-balcon-la-florida-nueva-uno-6476-_JM
4225154334,4206487360,ALTA,Metro Mirador - Vicuña Mackenna Poniente,,350000.0,32,"Av. Vicuña Mackenna Poniente 6300 - 6600, La Florida, Metro Mirador, La Florida",https://portalinmobiliario.com/MLC-4225154334-metro-mirador-vicuna-mackenna-poniente-_JM
4243845872,4206487360,ALTA,Comodo Y Lindo Dpto 1dorm 1baño  Casi Nuevo  La Florida,,350000.0,30,"Avenida Vicuña Mackenna Oriente, 6615, Metro Mirador, La Florida",https://portalinmobiliario.com/MLC-4243845872-comodo-y-lindo-dpto-1dorm-1bano-casi-nuevo-la-florida-_JM
4134220508,4120779360,ALTA,Deparamento En Arriendo 1d / 1b / 1e - La Florida,,380000.0,30,"VICUÑA MACKENNA ESQ. MILLALONGO, Plaza Vespucio, La Florida",https://portalinmobiliario.com/MLC-4134220508-deparamento-en-arriendo-1d-1b-1e-la-florida-_JM
4162510188,4120779360,ALTA,Dpto Vista Cordillera Sin Uso Vicuña Mackenna  Mall Vespucio,,380000.0,32,"Av. Vicuña Mackenna Poniente 6689, La Florida, Plaza Vespucio, La Florida",https://portalinmobiliario.com/MLC-4162510188-dpto-vista-cordillera-sin-uso-vicuna-mackenna-mall-vespucio-_JM
2037593533,2037562677,ALTA,Edificio Vespucio Capital Vista Norponiente Piso 4,,503000.0,47,"Av. Vicuña Mackenna 7630, Vicente Valdés, La Florida",https://portalinmobiliario.com/MLC-2037593533-edificio-vespucio-capital-vista-norponiente-piso-4-_JM
2076419987,2037562677,ALTA,"Arriendo De Departamento En La Florida. 2 Dormitorios, 2 B.",,505000.0,47,"Av. Vicuña Mackenna 7500 - 7800, La Florida, Vicente Valdés, La Florida",https://portalinmobiliario.com/MLC-2076419987-arriendo-de-departamento-en-la-florida-2-dormitorios-2-b-_JM
4229046096,4229046090,ALTA,Don Pepe 88 Arriendo Departamento 2 Dorm Terraza Piso 20,,429000.0,43,"Don Pepe 88, La Florida., Vicente Valdés, La Florida",https://portalinmobiliario.com/MLC-4229046096-don-pepe-88-arriendo-departamento-2-dorm-terraza-piso-20-_JM
4229148328,4229046090,ALTA,Don Pepe 88 Departamento 2 Dorm Con Terraza Piso 20,,427000.0,43,"Don Pepe 88, La Florida., Vicente Valdés, La Florida",https://portalinmobiliario.com/MLC-4229148328-don-pepe-88-departamento-2-dorm-con-terraza-piso-20-_JM
4191768914,4182748502,ALTA,1 Dorm. 1 Baño. Estac. Bod. En La Florida,,400000.0,35,"Froilán Lagos Sepúlveda / Froilán Roa, Plaza Vespucio, La Florida",https://portalinmobiliario.com/MLC-4191768914-1-dorm-1-bano-estac-bod-en-la-florida-_JM
2087344303,4182748502,ALTA,Conectividad Total En Un Entorno Vibrante (172634),,380000.0,35,"Edificio Froilán Lagos 1200 - 1500 Simonetti Inmobiliaria, La Florida, Chile, Plaza Vespucio, La Florida",https://portalinmobiliario.com/MLC-2087344303-conectividad-total-en-un-entorno-vibrante-172634-_JM
2081856553,2081856545,ALTA,Exequiel Fernandez 6100 Depto 2 Dorms Con Terraza Piso 3,,516200.0,60,"Exequiel Fernández 6100, Metro Mirador, La Florida",https://portalinmobiliario.com/MLC-2081856553-exequiel-fernandez-6100-depto-2-dorms-con-terraza-piso-3-_JM
4229046024,2081856545,ALTA,Exequiel Fernandez 6100 Arriendo Depto 2 Dorms Terraza Piso,,523300.0,60,"Exequiel Fernández 6100, Metro Mirador, La Florida",https://portalinmobiliario.com/MLC-4229046024-exequiel-fernandez-6100-arriendo-depto-2-dorms-terraza-piso-_JM
4120775972,2024980395,ALTA,Departamento Avenida Vicuña Mackenna Id: 164891,,520000.0,50,"Avenida Vicuña Mackenna, San José De La Estrella, La Florida",https://portalinmobiliario.com/MLC-4120775972-departamento-avenida-vicuna-mackenna-id-164891-_JM
4120943980,2024980395,ALTA,Departamento Avenida Vicuña Mackenna Id: 165816,,520000.0,50,"Avenida Vicuña Mackenna, San José De La Estrella, La Florida",https://portalinmobiliario.com/MLC-4120943980-departamento-avenida-vicuna-mackenna-id-165816-_JM
2068835175,2009461927,ALTA,Departamento En Arriendo 2 Dorm 2 Bañ 1 Estc . La Florida,,620000.0,52,"Vicuña Mackenna 7500 - 7800, La Florida, Rojas Magallanes, La Florida",https://portalinmobiliario.com/MLC-2068835175-departamento-en-arriendo-2-dorm-2-ban-1-estc-la-florida-_JM
4093516188,2009461927,ALTA,Departamento En Arriendo La Florida 2 D +2 B 1er Mes 50% Off,,300000.0,52,"Vicuña Mackenna 7500 - 7800, La Florida, Rojas Magallanes, La Florida",https://portalinmobiliario.com/MLC-4093516188-departamento-en-arriendo-la-florida-2-d-2-b-1er-mes-50-off-_JM
4138514878,2011955723,ALTA,Excelente Depto.metro Rojas Magallanes,,570000.0,50,"Vicuña Mackenna 8840, La Florida, Rojas Magallanes, La Florida",https://portalinmobiliario.com/MLC-4138514878-excelente-deptometro-rojas-magallanes-_JM
4143486994,2011955723,ALTA,Regio  Depto Metro Rojas Magallanes,,570000.0,50,"Vicuña Mackenna 8840, La Florida, Rojas Magallanes, La Florida",https://portalinmobiliario.com/MLC-4143486994-regio-depto-metro-rojas-magallanes-_JM
2071199235,4164774582,ALTA,Nuevo - Metro Mirador,,600000.0,52,"Pichidegua 6422, Metro Mirador, La Florida",https://portalinmobiliario.com/MLC-2071199235-nuevo-metro-mirador-_JM
4229045276,4164774582,ALTA,Retail Pichidegua 6422 Arriendo Depto 2 Dorm Piso 16,,600000.0,52,"Pichidegua 6422, Metro Mirador, La Florida",https://portalinmobiliario.com/MLC-4229045276-retail-pichidegua-6422-arriendo-depto-2-dorm-piso-16-_JM
4229046426,4229046198,ALTA,Las Acacias 7604 Departamento 2 Dorms Con Terraza Piso 8,,463000.0,48,"Las Acacias 7604, La Florida., Vicente Valdés, La Florida",https://portalinmobiliario.com/MLC-4229046426-las-acacias-7604-departamento-2-dorms-con-terraza-piso-8-_JM
4155494040,4229046198,ALTA,"Arriendo Departamento 2d 2b, Las Acacias, La Florida. Pro...",,463000.0,52,"Vicente Valdés, La Florida",https://portalinmobiliario.com/MLC-4155494040-arriendo-departamento-2d-2b-las-acacias-la-florida-pro-_JM
4101735916,4100172214,ALTA,"3d+2b+est+bod (1035), La Florida *",,449000.0,48,"Diego Portales 817, La Florida, Santiago, Chile, Los Quillayes, La Florida",https://portalinmobiliario.com/MLC-4101735916-3d2bestbod-1035-la-florida--_JM
4102137494,4100172214,ALTA,"3d+2b+est+bod (1035), La Florida *",,449000.0,48,"Diego Portales 817, La Florida, Santiago, Chile, Los Quillayes, La Florida",https://portalinmobiliario.com/MLC-4102137494-3d2bestbod-1035-la-florida--_JM
2059420453,4160984376,ALTA,Arriendo 2d+2b Estilo Mariposa/ Metro Vicente Valdés,,520000.0,54,"Las Acacias 7800, La Florida, Vicente Valdés, La Florida",https://portalinmobiliario.com/MLC-2059420453-arriendo-2d2b-estilo-mariposa-metro-vicente-valdes-_JM
4233319698,4160984376,ALTA,Departamento A Pasos Del Metro Vicente Valdés,,520000.0,57,"Las Acacias, 7000, Vicente Valdés, La Florida",https://portalinmobiliario.com/MLC-4233319698-departamento-a-pasos-del-metro-vicente-valdes-_JM
4188275172,4088016610,ALTA,Se Arrienda Depto 2 Dormitorio 2 Baños Esta Y Bod,,450000.0,55,"VICUÑA MACKENNA ORIENTE 7320, La Florida, Santiago, Región Metropolitana De Santiago, Chile, Plaza Vespucio, La Florida",https://portalinmobiliario.com/MLC-4188275172-se-arrienda-depto-2-dormitorio-2-banos-esta-y-bod-_JM
4241418824,4088016610,ALTA,Oportunidad Departamento 2d 2b La Florida Bellavista Arriend,,450000.0,55,"Avenida Vicuña Mackenna Oriente, 7320, Plaza Vespucio, La Florida",https://portalinmobiliario.com/MLC-4241418824-oportunidad-departamento-2d-2b-la-florida-bellavista-arriend-_JM
4198202534,2061589589,ALTA,Nuevo Metro Bellavista/v Valdés 2d 2b,,450000.0,54,"Lía Aguirre 155, La Florida, Plaza Vespucio, La Florida",https://portalinmobiliario.com/MLC-4198202534-nuevo-metro-bellavistav-valdes-2d-2b-_JM
4235157720,2061589589,ALTA,"Excelente Depto Nuevo, Muy Bien Ubicado",,450000.0,54,"Lía Aguirre 1 - 300, La Florida, Plaza Vespucio, La Florida",https://portalinmobiliario.com/MLC-4235157720-excelente-depto-nuevo-muy-bien-ubicado-_JM
4142591134,2071204315,ALTA,Edificio Froilán Roa Vista Nororiente Piso 8,,500000.0,56,"Froilán Roa 5739, Metro Mirador, La Florida",https://portalinmobiliario.com/MLC-4142591134-edificio-froilan-roa-vista-nororiente-piso-8-_JM
4246172156,2071204315,ALTA,Depto 2d2b Con Amenities Y Gran Conectividad,,500000.0,53,"Mirador Azul, 6333, Metro Mirador, La Florida",https://portalinmobiliario.com/MLC-4246172156-depto-2d2b-con-amenities-y-gran-conectividad-_JM
4138304602,4138229090,ALTA,Departamento/san Jose De La Estrella 370 (97267),,390000.0,53,"Avenida San José De La Estrella, San José De La Estrella, La Florida",https://portalinmobiliario.com/MLC-4138304602-departamentosan-jose-de-la-estrella-370-97267-_JM
4138306622,4138229090,ALTA,2d1b En San Jose De La Estrella Garantia En 3 Cuotas,,390000.0,53,"Av. San José De La Estrella 370, La Florida, San José De La Estrella, La Florida",https://portalinmobiliario.com/MLC-4138306622-2d1b-en-san-jose-de-la-estrella-garantia-en-3-cuotas-_JM
2037593531,2037562673,ALTA,Edificio Vespucio Capital Vista Poniente Piso 3,,450000.0,40,"Av. Vicuña Mackenna 7630, Vicente Valdés, La Florida",https://portalinmobiliario.com/MLC-2037593531-edificio-vespucio-capital-vista-poniente-piso-3-_JM
2076407197,2037562673,ALTA,"Arriendo De Departamento En La Florida. 2 Dormitorios, 1 B.",,450000.0,40,"Av. Vicuña Mackenna 7500 - 7800, La Florida, Vicente Valdés, La Florida",https://portalinmobiliario.com/MLC-2076407197-arriendo-de-departamento-en-la-florida-2-dormitorios-1-b-_JM
2079328317,4218343902,ALTA,Depto Moderno 1d1b + Balcón Estacionamiento Y Bodega,,400000.0,38,"Av. Vicuña Mackenna Poniente 6436, La Florida, Metro Mirador, La Florida",https://portalinmobiliario.com/MLC-2079328317-depto-moderno-1d1b-balcon-estacionamiento-y-bodega-_JM
4230656830,4218343902,ALTA,Arriendo Dpto. Con Estacionamiento Y Bodega Metro Mirador,,400000.0,38,"ARRIENDO DPTO. CON ESTACIONAMIENTO Y BODEGA METRO MIRADOR, Metro Mirador, La Florida",https://portalinmobiliario.com/MLC-4230656830-arriendo-dpto-con-estacionamiento-y-bodega-metro-mirador-_JM
2042151085,2061580223,ALTA,Departamento Nva Uno Id: 172967,,280000.0,40,"Nva Uno, Plaza Vespucio, La Florida",https://portalinmobiliario.com/MLC-2042151085-departamento-nva-uno-id-172967-_JM
4188417800,2061580223,ALTA,Arriendo Depto 1 Hab La Florida Calle Nueva Uno,,280000.0,40,"Nueva Uno 6476, La Florida, Región Metropolitana De Santiago 8240000, Chile, Plaza Vespucio, La Florida",https://portalinmobiliario.com/MLC-4188417800-arriendo-depto-1-hab-la-florida-calle-nueva-uno-_JM
4151743706,4212652764,ALTA,"Impecable, 3 Dormitorios, 2 Baños, 1e, 1b, Altavista",,970000.0,78,"Cam. Del Monte 6000 - 6300, La Florida, Lo Cañas - Alto Macul, La Florida",https://portalinmobiliario.com/MLC-4151743706-impecable-3-dormitorios-2-banos-1e-1b-altavista-_JM
2049074881,4212652764,ALTA,"Altavista Ii, Impecable, 3 Dormitorios, 2 Baños, 1e, 1b",,970000.0,78,"Cam. Del Monte 6000 - 6300, La Florida, Lo Cañas - Alto Macul, La Florida",https://portalinmobiliario.com/MLC-2049074881-altavista-ii-impecable-3-dormitorios-2-banos-1e-1b-_JM
3997437154,1893698467,ALTA,Moderno Depto. En Ñuñoa Cerca Del Metro 2d/1b/estaci./bod,4400.0,179717076,45,"Mujica 1 - 300, Ñuñoa, Metro Irarrázaval, Ñuñoa",https://portalinmobiliario.com/MLC-3997437154-moderno-depto-en-nunoa-cerca-del-metro-2d1bestacibod-_JM
4213159240,1893698467,ALTA,Departamento En Venta En Ñuñoa,4400.0,179717076,45,"Mujica / Barrio Italia, Metro Irarrázaval, Ñuñoa",https://portalinmobiliario.com/MLC-4213159240-departamento-en-venta-en-nunoa-_JM
4042642184,4042619200,ALTA,3 Deptos En Ñuñoa Con Alta Rentabilidad,2600.0,106196454,33,"Zañartu, 1200 - 1500, Estadio Nacional, Ñuñoa",https://portalinmobiliario.com/MLC-4042642184-3-deptos-en-nunoa-con-alta-rentabilidad-_JM
4042642196,4042619200,ALTA,3 Deptos En Ñuñoa Con Renta Inmediata,2600.0,106196454,33,"Zañartu, 1200 - 1500, Estadio Nacional, Ñuñoa",https://portalinmobiliario.com/MLC-4042642196-3-deptos-en-nunoa-con-renta-inmediata-_JM
2055389973,4223648276,ALTA,Departamento En Venta De 2 Dorm Estacionamiento Bodega Ñuñoa,3800.0,155210202,50,"Departamento 2dormitorios 2 Baños Estacionamiento Bodega, Estadio Nacional, Ñuñoa",https://portalinmobiliario.com/MLC-2055389973-departamento-en-venta-de-2-dorm-estacionamiento-bodega-nunoa-_JM
2057048263,4223648276,ALTA,Departamento Zañartu Id: 20727,3800.0,155210202,50,"Zañartu, Estadio Nacional, Ñuñoa",https://portalinmobiliario.com/MLC-2057048263-departamento-zanartu-id-20727-_JM
2084195899,2084195885,ALTA,Departamentos Nuevos- Edificio Inteligente- Metro Villa Frei,5778.0,236001197,57,"METRO VILLA FREI / IRARRÁZAVAL, Plaza Egaña, Ñuñoa",https://portalinmobiliario.com/MLC-2084195899-departamentos-nuevos-edificio-inteligente-metro-villa-frei-_JM
